age,type_employer,fnlwgt,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
45,Private,205809,5th-6th,4,Never-married,Craft-repair,Not-in-family,White,Male,20,0,40,Portugal,<=50K
24,Private,184246,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,India,<=50K
23,?,97898,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,?,207816,1st-4th,4,Never-married,?,Unmarried,Black,Male,0,0,23,Philippines,<=50K
36,Private,254645,Masters,5,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,23,United-States,<=50K
21,Private,99200,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,362747,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,18,0,40,United-States,>50K
43,Private,94747,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,0,52,United-States,<=50K
28,Private,72929,10th,4,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
31,Private,215664,7th-8th,4,Never-married,Prof-specialty,Not-in-family,White,Male,7,0,40,?,<=50K
44,Local-gov,302048,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15439,0,53,United-States,>50K
70,Self-emp-not-inc,20414,Prof-school,16,Married-civ-spouse,Craft-repair,Husband,White,Male,19,1832,52,United-States,>50K
62,Private,32949,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,61,United-States,<=50K
53,Local-gov,35315,12th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,1,40,United-States,<=50K
49,Private,260763,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,13,0,54,United-States,>50K
77,Private,102306,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
70,Private,341800,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,20,0,40,United-States,<=50K
32,Private,69282,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,0,0,50,Germany,<=50K
42,Local-gov,322796,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3870,0,52,United-States,>50K
44,Private,45423,HS-grad,14,Separated,Exec-managerial,Not-in-family,Black,Male,19,0,52,United-States,>50K
44,Local-gov,24780,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,1,35,United-States,<=50K
64,Private,219291,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
44,Local-gov,117140,12th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
31,Private,93396,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,28,0,51,United-States,<=50K
20,Private,102590,12th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,?,<=50K
31,Private,78223,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K
31,Private,449203,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,13,0,61,United-States,<=50K
29,Private,399380,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Black,Male,25,0,52,Mexico,<=50K
29,Private,238807,Masters,4,Never-married,Other-service,Not-in-family,Black,Male,11,2053,60,United-States,>50K
66,Private,209672,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,47,United-States,>50K
48,Private,91657,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,Other,Male,0,0,40,Ireland,>50K
53,Private,181695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,54,United-States,>50K
40,Self-emp-inc,176658,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7848,0,50,United-States,>50K
50,Private,138462,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,21,0,40,Ecuador,<=50K
41,Self-emp-inc,151131,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,0,45,?,>50K
20,Private,118984,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,6,0,35,United-States,<=50K
29,Private,121222,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,13,0,49,United-States,<=50K
34,Self-emp-not-inc,114794,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,46,?,<=50K
49,Private,229703,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,38,0,50,United-States,>50K
43,Federal-gov,385656,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,7287,0,53,United-States,<=50K
27,Private,216985,10th,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,132773,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,18,0,23,United-States,<=50K
17,Private,149766,11th,7,Never-married,Craft-repair,Own-child,Black,Male,5,0,40,United-States,<=50K
17,Private,94576,12th,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,21,?,<=50K
26,Private,267414,Bachelors,13,Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,15,0,40,Canada,>50K
39,Private,255700,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,26,1833,50,?,>50K
48,Private,204419,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,1796,51,India,>50K
30,Private,211952,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,15,0,21,Dominican-Republic,>50K
42,Private,196176,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Other,Male,26,0,40,United-States,<=50K
43,Self-emp-not-inc,252364,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,15,0,53,United-States,<=50K
47,?,117179,11th,4,Never-married,?,Not-in-family,Black,Male,0,1,40,United-States,<=50K
34,?,33939,12th,14,Divorced,?,Unmarried,Asian-Pac-Islander,Male,5,0,40,United-States,<=50K
38,Private,259321,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,11,0,34,United-States,<=50K
52,Local-gov,179858,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cuba,>50K
66,Private,105890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,8,0,40,United-States,<=50K
22,Private,171815,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
52,Private,316525,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3807,0,49,United-States,>50K
33,?,13492,Doctorate,7,Widowed,?,Unmarried,White,Female,18,0,25,United-States,<=50K
41,Federal-gov,42180,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,48,?,>50K
51,Federal-gov,91403,Doctorate,16,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,2049,46,United-States,>50K
30,Private,75283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,24,0,40,United-States,<=50K
44,Federal-gov,37488,7th-8th,16,Divorced,Adm-clerical,Unmarried,Black,Male,24,0,40,United-States,>50K
26,Private,158194,11th,7,Separated,Sales,Other-relative,White,Female,0,0,21,United-States,<=50K
42,Private,194757,Doctorate,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7816,0,51,United-States,>50K
61,Private,197714,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7811,0,49,United-States,>50K
27,Private,311071,11th,12,Never-married,Handlers-cleaners,Own-child,White,Male,26,0,40,United-States,<=50K
17,Private,41670,11th,7,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
29,Local-gov,83497,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,10,1856,49,Scotland,>50K
65,Self-emp-not-inc,187666,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,<=50K
18,?,117064,10th,7,Widowed,?,Own-child,White,Female,0,1,21,United-States,<=50K
21,Private,116949,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,25,0,19,United-States,<=50K
17,Private,288182,Some-college,10,Separated,?,Unmarried,Black,Female,20,0,40,United-States,<=50K
28,Self-emp-not-inc,425711,Bachelors,13,Separated,Craft-repair,Unmarried,Black,Male,0,0,53,Haiti,<=50K
30,Private,91137,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
18,Private,166921,12th,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,21,?,<=50K
56,Private,60237,HS-grad,9,Never-married,Other-service,Own-child,White,Female,8,1731,51,United-States,<=50K
25,Private,43828,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,26,United-States,<=50K
51,Private,48656,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,49,United-States,>50K
35,Self-emp-not-inc,17377,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,3475,0,40,United-States,<=50K
35,State-gov,317116,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
48,Private,254496,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,16,0,14,United-States,<=50K
58,Private,143728,HS-grad,9,Separated,Exec-managerial,Own-child,White,Male,4,0,40,United-States,<=50K
26,State-gov,117720,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3,0,34,United-States,<=50K
48,Private,96347,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,7549,0,50,United-States,<=50K
78,Private,318255,5th-6th,5,Widowed,Other-service,Unmarried,White,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
29,Private,149223,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
40,Private,272771,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,35,Yugoslavia,<=50K
39,Self-emp-inc,288721,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7842,1,53,United-States,>50K
38,Private,280548,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,15150,0,52,Poland,<=50K
37,Private,260182,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7788,1848,60,United-States,>50K
32,Private,93108,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,12,0,60,United-States,<=50K
21,Self-emp-inc,160221,Assoc-voc,13,Separated,Adm-clerical,Unmarried,Black,Female,4,0,36,United-States,<=50K
32,Self-emp-not-inc,305824,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3926,1,36,United-States,<=50K
34,Federal-gov,136563,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3467,0,49,United-States,>50K
41,Private,171779,Assoc-voc,11,Separated,Tech-support,Unmarried,White,Male,3864,0,7,?,<=50K
32,Local-gov,312817,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,179331,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3535,0,40,United-States,>50K
62,Private,74004,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4,0,50,United-States,<=50K
55,Private,119870,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,14,0,40,United-States,<=50K
26,Private,143953,10th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,40,?,<=50K
31,Self-emp-not-inc,161021,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,28,0,47,United-States,>50K
63,Self-emp-not-inc,28609,Some-college,7,Married-civ-spouse,Other-service,Husband,White,Male,36,0,60,United-States,>50K
42,Self-emp-not-inc,354247,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,15513,0,54,Germany,>50K
53,Federal-gov,191744,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,1,0,60,United-States,>50K
33,Self-emp-not-inc,50122,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,9,0,71,United-States,<=50K
52,Private,178304,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,53912,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,168281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,23,0,52,Poland,>50K
35,Self-emp-not-inc,190522,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,37,United-States,>50K
21,Private,173870,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,34,United-States,>50K
18,?,117914,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,9,0,40,Taiwan,<=50K
47,Self-emp-inc,226156,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,20,United-States,>50K
46,Private,201045,Doctorate,15,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,2066,40,?,>50K
29,Private,191538,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,295145,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,>50K
23,?,131273,Some-college,10,Never-married,?,Not-in-family,White,Male,21,0,34,Taiwan,<=50K
54,Private,161970,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,1747,49,United-States,<=50K
54,Private,120158,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,12,0,23,United-States,<=50K
41,Self-emp-not-inc,84258,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Other,Female,4252,1,50,United-States,>50K
28,Private,349974,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,0,0,23,Poland,<=50K
20,State-gov,133881,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,24,United-States,<=50K
28,Private,342723,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,14,1,51,United-States,<=50K
27,Private,81636,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,15,0,34,United-States,<=50K
39,Private,379768,Some-college,10,Married-civ-spouse,Other-service,Husband,Other,Male,13,0,35,United-States,>50K
25,Local-gov,144259,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,110289,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999,0,50,United-States,<=50K
45,Private,170979,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,48,United-States,>50K
27,?,275332,Some-college,10,Never-married,?,Other-relative,Black,Female,18,0,37,United-States,<=50K
27,Private,262701,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,13,0,52,?,<=50K
32,Private,301591,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,22,0,26,United-States,<=50K
61,Private,126401,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4,0,60,United-States,>50K
29,Private,201466,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,8,0,40,Outlying-US(Guam-USVI-etc),<=50K
23,Federal-gov,101662,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,1,1,37,United-States,<=50K
43,Private,109217,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,46,?,<=50K
31,Local-gov,344140,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,13,0,36,United-States,<=50K
23,?,270740,11th,4,Married-AF-spouse,?,Wife,White,Female,4,1,12,United-States,<=50K
17,Private,438353,10th,7,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
58,Private,150302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,16,0,40,United-States,<=50K
28,Private,197878,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,11,0,49,United-States,<=50K
47,Private,206022,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,7584,0,33,United-States,>50K
27,Private,160240,5th-6th,4,Married-spouse-absent,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,19,?,<=50K
69,Self-emp-not-inc,160487,Some-college,10,Separated,Other-service,Not-in-family,White,Male,3,0,51,United-States,<=50K
29,Local-gov,79253,Prof-school,15,Never-married,Craft-repair,Husband,White,Male,14595,0,40,Puerto-Rico,>50K
32,Self-emp-inc,118176,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,0,25,United-States,<=50K
22,Self-emp-not-inc,51466,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,22,United-States,<=50K
87,Private,165170,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,8,0,22,United-States,>50K
39,Private,54023,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,46,United-States,<=50K
22,Private,167906,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Black,Female,12,1,21,United-States,<=50K
49,Private,208067,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,13,0,40,United-States,<=50K
25,Local-gov,396623,Masters,14,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,1983,18,United-States,<=50K
24,Private,209572,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,1,0,37,United-States,<=50K
39,Private,57907,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,50,United-States,<=50K
29,Self-emp-inc,176174,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,2,0,40,United-States,<=50K
31,Private,229940,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,3230,0,40,United-States,<=50K
37,Private,416855,5th-6th,4,Married-civ-spouse,Other-service,Wife,White,Female,14,0,16,Mexico,<=50K
32,Private,157143,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,0,52,United-States,>50K
25,Private,132964,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,State-gov,78902,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,4,0,35,United-States,<=50K
55,Private,200873,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,11,0,40,Jamaica,<=50K
30,Private,32168,Some-college,10,Divorced,Sales,Other-relative,White,Male,13,0,22,United-States,<=50K
29,Private,226720,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,0,40,?,>50K
52,Private,160477,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4001,1,37,United-States,<=50K
29,Self-emp-not-inc,30929,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,20,0,32,United-States,<=50K
44,Local-gov,156391,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,5,0,20,United-States,<=50K
58,?,308444,5th-6th,4,Widowed,?,Unmarried,White,Female,8,0,23,United-States,<=50K
27,Private,331849,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,27,United-States,<=50K
32,Private,198435,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6,0,61,United-States,>50K
20,Private,185286,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,35,?,<=50K
29,Private,192355,12th,7,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,?,<=50K
40,Private,181781,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,60,United-States,>50K
25,Private,517146,5th-6th,3,Never-married,Other-service,Own-child,White,Female,0,0,24,Mexico,<=50K
50,Federal-gov,114692,Bachelors,15,Divorced,Prof-specialty,Not-in-family,White,Male,9,0,47,United-States,>50K
48,Private,296722,HS-grad,7,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,134587,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,1,40,Mexico,<=50K
24,State-gov,250134,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,10,0,40,United-States,<=50K
56,?,203589,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,14,0,21,United-States,<=50K
26,Private,155168,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,India,<=50K
40,Local-gov,185338,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,51,United-States,>50K
22,?,171660,HS-grad,9,Separated,?,Unmarried,Other,Female,11,0,40,?,<=50K
46,Self-emp-not-inc,38466,7th-8th,16,Married-civ-spouse,Sales,Husband,White,Male,12,0,61,United-States,<=50K
42,Private,196545,10th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,19,0,40,Peru,<=50K
61,Private,129836,10th,4,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,33,?,<=50K
49,Private,248554,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,2,1,40,United-States,>50K
19,?,144340,11th,7,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
56,Private,190154,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,10,1,40,United-States,>50K
38,Self-emp-not-inc,335935,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,22,United-States,<=50K
19,Private,194518,Bachelors,13,Separated,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
40,Private,152655,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,4,1,40,Mexico,<=50K
28,Private,94797,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,49,Mexico,<=50K
59,Private,200740,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7473,2145,51,United-States,>50K
23,Private,111172,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,13,0,48,United-States,<=50K
28,Private,73014,11th,4,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,16,0,40,United-States,<=50K
60,Private,29890,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,>50K
33,Private,309000,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
49,Private,188321,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,49,United-States,<=50K
32,State-gov,43213,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,15005,0,51,United-States,<=50K
46,Federal-gov,308425,Prof-school,14,Married-civ-spouse,Craft-repair,Husband,White,Male,7636,1785,40,United-States,>50K
53,Private,218711,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,0,36,United-States,>50K
27,Private,160923,10th,5,Never-married,Adm-clerical,Not-in-family,White,Female,5,0,40,United-States,<=50K
28,Private,149091,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,10,0,34,United-States,<=50K
43,Private,157505,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5,0,48,United-States,>50K
58,Private,79867,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,14,1914,40,United-States,>50K
29,Private,145409,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,6,0,50,United-States,>50K
35,Self-emp-not-inc,283227,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,8074,0,52,United-States,>50K
37,?,37641,Some-college,10,Divorced,?,Other-relative,White,Male,11,0,38,United-States,<=50K
27,Private,139323,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,21,0,50,United-States,>50K
48,Private,230352,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7689,0,51,United-States,>50K
21,Private,126255,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,<=50K
45,Private,161582,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3997,0,51,United-States,>50K
30,Private,150357,10th,7,Never-married,Protective-serv,Own-child,White,Male,11,0,40,?,<=50K
35,Federal-gov,171915,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,49,United-States,>50K
40,Private,192526,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,40,United-States,>50K
30,Private,248826,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,25,1,49,Mexico,<=50K
30,Private,334960,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,18,0,48,United-States,<=50K
24,?,325232,Some-college,10,Never-married,?,Own-child,Black,Female,20,0,35,Philippines,<=50K
31,Private,177004,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,?,<=50K
27,Private,306990,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
69,Local-gov,183995,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,0,47,Italy,<=50K
27,Private,236678,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,11,0,40,United-States,<=50K
28,Private,135625,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,7,0,51,Italy,<=50K
55,Private,234934,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,38316,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
62,Private,217480,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,29,0,51,United-States,>50K
39,Private,35036,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,15,1,40,India,<=50K
58,Private,60889,Prof-school,15,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
23,?,380766,10th,4,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
32,Private,201605,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,19,0,51,United-States,<=50K
32,Local-gov,278588,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,14,1,40,Iran,>50K
55,Private,47689,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
54,Private,133743,1st-4th,4,Divorced,Other-service,Unmarried,White,Female,0,0,34,United-States,<=50K
44,Self-emp-inc,178141,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4105,0,60,United-States,>50K
56,Private,99319,Prof-school,15,Divorced,Sales,Not-in-family,White,Female,7,0,34,United-States,>50K
50,Private,106544,Masters,14,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,65181,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7,0,40,?,<=50K
46,Private,188351,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,13,1,40,United-States,>50K
57,Private,309777,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,51,United-States,<=50K
18,Private,338112,11th,4,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,24,Mexico,<=50K
24,?,254878,10th,7,Separated,?,Own-child,Black,Male,0,0,35,Italy,<=50K
39,Private,51323,Bachelors,15,Divorced,Prof-specialty,Not-in-family,White,Male,7610,0,61,United-States,>50K
44,Private,211765,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,18,0,60,United-States,<=50K
80,Self-emp-inc,35242,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15326,0,50,United-States,>50K
29,Private,431760,1st-4th,4,Married-spouse-absent,Other-service,Own-child,Black,Female,0,0,11,United-States,<=50K
50,Private,191048,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,3384,0,40,?,<=50K
49,Local-gov,37857,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,2201,61,United-States,>50K
